DoY-2007  np  V  Vx  Vy  Vz  B  Bx  By  Bz       
      239.26831     3.28100   624.86000  -618.02300   -10.15000   -91.60400     4.77000     1.67400     -.05600    -4.41600
      239.26905     3.24200   613.89000  -608.98800     9.36400   -76.83600     4.45000     1.71800     -.27400    -4.06700
      239.26979     3.25200   622.08000  -614.08700   -17.49100   -97.83300     4.52700     1.96300     -.70300    -3.03500
      239.27053     3.93400   613.29000  -611.21700    -2.92400   -50.26800     3.71100     2.43500    -1.79400     -.87700
      239.27127     3.40100   616.70000  -611.98800   -13.11900   -74.95600     4.13900     2.48300    -1.85600     1.13000
      239.27201     3.93400   613.27000  -612.28900   -11.33700   -32.81600     5.19900     2.63200    -2.67300     3.53100
      239.27275     3.77700   612.13000  -611.84100    -5.30400   -18.21700     5.26500     2.68200    -3.19200     3.12500
      239.27350     3.99100   605.76000  -603.83900   -18.84900   -44.42100     5.38700     3.96200    -3.27600     1.24200
      239.27424     3.62400   600.34000  -597.43600   -20.01500   -55.49800     5.42400     4.36300    -3.18300      .36600
      239.27498     3.66700   599.47000  -596.96700   -13.25500   -53.15000     5.53000     4.53900    -3.12900     -.27100
      239.27572     3.49300   600.15000  -597.25600   -17.57600   -56.16200     5.33800     4.33600    -3.05500     -.11300
      239.27646     3.70300   598.17000  -595.62200   -13.64600   -53.42800     5.42900     4.50500    -2.56600    -1.20800
      239.27720     3.54950   599.59500  -596.75200   -18.52750   -55.03950     5.38000     4.18100    -2.59900    -1.77000
      239.27794     3.39600   601.02000  -597.88200   -23.40900   -56.65100     5.22300     4.09900    -2.40800    -1.85000
      239.27868     3.39800   601.66000  -596.47400   -13.67800   -77.61500     5.26400     4.01900    -2.13100    -2.58200
      239.27942     3.56500   604.07000  -598.00800    -9.64300   -84.82000     5.37700     3.94800    -1.20200    -3.32600
      239.28016     2.97600   599.23000  -594.09100     8.87300   -77.76500     5.19000     4.02100      .47200    -3.20400
      239.28090     3.59700   605.51000  -599.39400    15.98500   -84.36600     5.22600     4.33200     1.11800    -2.59300
      239.28164     3.69300   599.15000  -594.13900    12.37300   -76.32500     5.33100     4.47700     2.00600    -1.90600
      239.28238     3.81200   604.75000  -599.36500    24.68900   -76.62600     4.84400     3.40400      .72700    -2.93800
      239.28313     4.34500   601.83000  -595.82800    23.44200   -81.49300     4.59700     3.54700     1.64600    -2.11200
      239.28387     4.02500   597.68000  -591.58700    25.81900   -81.09600     5.36800     3.61600     2.01000    -3.35600
      239.28461     3.63600   604.04000  -598.04000    20.07000   -82.54700     5.53000     3.40500     2.31200    -3.61700
      239.28535     3.49700   613.94000  -606.44600    21.01500   -93.27100     5.63600     3.31700     3.37300    -3.02300
      239.28609     3.79700   610.46000  -604.42600    30.52700   -80.00500     5.52000     3.03500     3.50400    -2.87600
      239.28683     3.61700   609.29000  -603.58600    27.74400   -78.39100     5.50800     3.28300     3.79200    -2.20300
      239.28757     3.73800   609.17000  -603.66800    34.13600   -74.24400     5.49900     3.31100     3.95600    -1.79700
      239.28831     3.86200   605.41000  -600.17100    26.19200   -75.04200     5.47000     3.74300     3.78900    -1.17100
      239.28905     3.78400   599.71000  -594.07300    34.86100   -74.28900     5.34000     3.65800     3.83600     -.45700
      239.28979     3.75800   601.41000  -597.19500    32.06100   -63.41100     4.99100     3.58500     3.20900      .78600
      239.29053     3.50500   607.90000  -606.15500    24.23100   -39.15800     4.69300     2.55900     1.88100     3.25000
      239.29127     3.37700   606.72000  -605.45600    11.11500   -37.47600     4.55400     2.63400    -2.95200     1.16200
      239.29201     3.07100   610.85000  -606.77100   -39.51500   -58.36700     5.22100     2.19200    -4.45800    -1.01700
      239.29275     3.23300   617.36000  -612.69900   -37.76500   -65.59500     5.23300     2.35000    -4.47600    -1.02800
      239.29350     3.59500   611.63000  -608.12200   -30.82900   -57.72900     5.34400     2.41700    -4.57600    -1.16100
      239.29424     3.33800   615.72000  -610.95000   -33.23600   -68.91700     5.20100     2.00200    -4.28000    -2.08600
      239.29498     3.22800   614.23000  -610.17500   -22.07200   -66.88100     5.22500     2.68400    -4.08400    -1.19600
      239.29572     3.29500   608.14000  -604.72700   -30.12800   -56.85900     5.34100     3.15700    -4.26700     -.32100
      239.29646     3.16500   607.14000  -603.84600   -28.82000   -56.19000     4.94900     2.73000    -3.84700      .76300
      239.29720     3.60300   612.95000  -611.45300   -12.03700   -41.14700     5.04100     2.42000    -4.03400     1.52000
      239.29794     3.69300   623.43000  -621.06100   -23.44400   -48.99700     4.95000     1.40500    -3.00000     3.00600
      239.29868     3.41200   628.55000  -628.43900     1.29900   -11.59300     4.98500      .94500    -3.58400     3.13800
      239.29942     3.52900   631.15000  -628.71600   -30.03900   -46.57900     5.00800     1.30300    -4.38700     1.77000
      239.30016     3.41550   624.19000  -620.96900   -33.04800   -53.39750     5.06500     1.96900    -4.49700      .11700
      239.30090     3.30200   617.23000  -613.22200   -36.05700   -60.21600     4.99500     1.86500    -4.57200      .25900
      239.30164     3.02100   618.05000  -615.05900   -35.75600   -49.11200     5.20600     1.99600    -4.35600     1.86900
      239.30238     3.11200   617.11000  -615.17500   -30.80500   -37.92700     5.22100     1.22200    -3.79300     3.13600
      239.30312     3.32800   633.16000  -631.82200   -22.39400   -34.44900     5.14100     1.01400    -4.04200     2.73000
      239.30387     3.14900   613.31000  -609.99900   -36.03000   -52.47200     5.17600     2.83700    -4.12800      .65500
      239.30461     4.01400   598.57000  -592.08200    -5.11800   -87.76600     4.73200     3.37900      .56600    -2.91200
      239.30535     3.54300   601.12000  -593.63200     9.21500   -94.11000     4.73300     3.36200      .73000    -3.20800
      239.30609     3.40800   597.67000  -591.51300     5.71200   -85.37400     4.85700     3.22600      .58800    -3.55000
      239.30683     3.62100   604.45000  -596.64700    11.86200   -96.06100     4.44700     3.25700      .35900    -2.89100
      239.30757     3.68800   604.82000  -598.05800    17.92900   -88.38200     4.50200     3.35800      .46900    -2.94200
      239.30831     4.15700   605.34000  -596.33900    11.57000  -103.36400     4.35600     3.38300     -.56000    -2.40900
      239.30905     3.11600   613.29000  -603.65400     8.09200  -107.98200     4.95300     2.16600    -2.10400    -3.25200
      239.30979     3.00900   621.89000  -617.63900   -25.17400   -68.05400     4.68100     1.53900    -3.90900     1.10300
      239.31053     3.13200   641.52000  -633.15200   -42.98400   -93.93700     4.69000    -1.18200    -4.07200    -1.45600
      239.31127     2.68600   624.72000  -619.98300   -23.47800   -73.08300     5.01700    -1.05500    -4.42600     -.91000
      239.31201     3.32100   651.79000  -646.50300   -37.57800   -73.79800     5.00500    -1.28100    -4.71900     -.70700
      239.31275     3.36400   645.26000  -640.38600   -33.03200   -71.89900     4.97100     -.71600    -4.35900    -2.01500
      239.31350     2.63900   635.99000  -630.06900   -26.05800   -82.59600     5.09700     1.37100    -3.74500    -3.08000
      239.31424     2.92400   621.88000  -615.26500   -30.52900   -85.14300     5.13900     2.44400    -3.43000    -1.64200
      239.31498     3.12600   620.34000  -615.68500   -20.72100   -72.96400     5.21400     2.39100    -3.51300    -1.95300
      239.31572     3.10200   636.41000  -632.91400   -32.26800   -58.24600     5.24900     -.00400    -5.03800     1.32200
      239.31646     3.32000   646.87000  -643.65400   -33.94800   -54.76900     4.97300     -.75300    -4.72100      .81600
      239.31720     3.19500   631.34000  -626.18100    -7.44300   -80.20100     4.70800     2.34600      .73200    -3.59600
      239.31794     3.74100   620.70000  -609.80500    32.00700  -111.29000     5.10200     1.82300     2.20400    -4.09800
      239.31868     3.81300   627.85000  -616.81200    46.93700  -107.40400     5.07800     2.20100     1.48800    -3.45100
      239.31942     3.15900   615.07000  -608.24500   -18.93800   -89.39800     5.15300     1.96500    -4.02400    -2.33500
      239.32016     3.10000   634.03000  -626.54100   -33.00400   -91.40400     5.15600      .56900    -4.32600    -2.58200
      239.32090     2.93900   647.09000  -640.73900   -24.33500   -87.08500     5.05700      .61800    -3.33900    -3.63300
      239.32164     2.92300   634.44000  -625.25600   -12.68400  -106.83500     4.99400     1.64900    -2.33700    -2.83000
      239.32238     3.11100   631.31000  -629.73900   -18.92200   -40.25700     4.94400      .61700    -4.63800     1.03700
      239.32313     3.20160   635.16570  -633.76030   -18.33307   -37.93250     5.33500      .01000    -4.53400     2.65100
      239.32387     3.29100   638.97000  -637.72800   -17.75200   -35.63900     5.28100      .05400    -3.99200     3.31200
      239.32461     3.04600   635.92000  -635.59400     6.31000   -19.27500     5.25400      .17800    -3.70000     3.49800
      239.32535     3.06100   639.00000  -638.36200    -5.43500   -28.13100     5.15100     -.16400    -3.98900     3.10500
      239.32609     3.52200   656.55000  -656.02800    -3.50800   -25.87800     5.16000    -1.70400    -4.21200     2.30100
      239.32683     3.02100   651.81000  -649.05000   -31.98700   -50.72800     5.39900    -1.27500    -4.98500     1.21100
      239.32757     3.20900   651.23000  -647.85700   -36.67800   -55.07600     5.53300    -1.24700    -5.31400      .75300
      239.32831     3.05300   651.04000  -648.22400   -35.50400   -48.91300     5.50500    -1.32500    -5.25700      .54600
      239.32905     3.37300   663.12000  -660.13700   -31.68400   -54.26500     5.23500    -2.25300    -4.54700     1.01000
      239.32979     3.15700   657.71000  -655.09100   -29.44000   -50.69200     5.46900    -1.69700    -5.18300      .21700
      239.33053     3.27900   657.79000  -654.46100   -35.55000   -55.72400     5.43600     -.44900    -5.05400      .97200
      239.33127     3.40500   634.74000  -632.22900   -31.92800   -46.48300     5.34100     -.12800    -5.24700      .42700
      239.33201     3.54000   644.02000  -642.45400   -21.94000   -39.10000     5.36900     -.41400    -5.29600      .10300
      239.33275     3.12900   639.69000  -636.34300   -37.08400   -53.79700     5.53100      .38800    -5.17500    -1.67000
      239.33350     3.00700   636.88000  -632.39500   -30.27100   -69.13500     5.61800      .75800    -4.69000    -2.90400
      239.33424     3.33900   640.98000  -633.75600   -37.91500   -88.17500     5.67300      .05600    -4.89100    -2.72000
      239.33498     3.07600   647.66000  -642.21600   -43.22800   -71.76100     5.72600     -.23000    -5.14400    -2.43400
      239.33572     2.80500   640.88000  -634.28400   -38.07400   -83.46200     5.76000      .83200    -4.24500    -3.72500
      239.33646     2.96900   626.76000  -617.75600   -14.49300  -104.83800     5.54400     1.45100    -2.61000    -4.39600
      239.33720     2.94000   638.93000  -631.16000   -18.51000   -97.60700     5.34600      .03900      .09100    -4.92700
      239.33794     3.46700   646.69000  -635.66200    21.92300  -116.89900     5.25600      .79200    -1.38200    -4.48300
      239.33868     3.09000   629.69000  -621.74900   -22.84500   -97.05900     5.06600      .81700    -3.59000    -2.90300
      239.33942     3.70700   644.81000  -639.98900   -21.27800   -75.79800     5.16500     -.40300    -1.22400    -4.82100
      239.34016     3.52300   650.14000  -639.77000    11.56200  -115.06100     5.20200     1.32300    -2.52700    -3.14200
      239.34090     3.17600   616.51000  -612.34100   -12.43400   -70.49000     5.25200     2.24800    -3.44100    -2.90800
      239.34164     3.30700   620.18000  -611.48900   -12.21700  -102.75100     5.30700     1.97900    -2.68600    -4.05800
      239.34238     3.15200   622.62000  -614.20800   -18.11100  -100.38200     5.29800     2.27200    -2.08500    -4.20400
      239.34312     3.66000   627.19000  -619.64700     -.23900   -96.99300     5.23600     1.42800     -.20200    -4.92900
      239.34387     3.15000   641.61000  -633.32900    -7.92600  -102.44500     5.20900      .47400    -1.65600    -4.75900
      239.34461     3.55300   632.30000  -623.89400    16.73100  -101.40300     5.37400     1.29300     -.29800    -5.18200
      239.34535     3.53000   632.35000  -623.68400     6.44700  -104.10400     5.38000     1.40000      .31800    -5.07900
